scenario,replication,method,success,converged,diagnostic,error,subgroup_difference_truth,subgroup_difference_estimate,subgroup_difference_standard_error,subgroup_difference_lower,subgroup_difference_upper,subgroup_difference_error,subgroup_difference_covered,cate_mse
simple_age_subgroup,77,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=240, divergences=0",,-0.20489265510263627,-0.06245074358013201,0.054442348159382065,-0.1789317809604373,0.030061096152905094,0.14244191152250427,False,0.003492523048955561
simple_age_subgroup,77,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.007240376599692344,0.08079661484331307,-0.16560174169258596,0.15112098849320127,0.19765227850294392,False,0.005064562468761981
simple_age_subgroup,78,classical_interaction,True,True,,,-0.20489265510263627,-0.17801023520754206,0.18419312595647677,-0.5390287620822365,0.18300829166715243,0.02688241989509421,True,0.002722914929423773
simple_age_subgroup,78,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=219, divergences=0",,-0.20489265510263627,-0.0475656062511853,0.04621518768675699,-0.15277384219869636,0.030531451344424105,0.15732704885145096,False,0.0036443719565266786
simple_age_subgroup,78,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,0.009471285576460708,0.08089733165546036,-0.14908748446824158,0.168030055621163,0.21436394067909698,False,0.005566190138348673
simple_age_subgroup,79,classical_interaction,True,True,,,-0.20489265510263627,-0.20628460996089643,0.1455511651512426,-0.4915648936573319,0.07899567373553906,-0.0013919548582601582,True,0.010196196304224109
simple_age_subgroup,79,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=218, divergences=0",,-0.20489265510263627,-0.07360149406421658,0.06112964436405599,-0.20916220904763014,0.028459545494306,0.1312911610384197,True,0.007034875469844116
simple_age_subgroup,79,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.01105057200574755,0.08554298869657417,-0.17871482985103293,0.15661368583953783,0.19384208309688872,False,0.006641778765707716
simple_age_subgroup,80,classical_interaction,True,True,,,-0.20489265510263627,-0.38353237670873086,0.12898164129587245,-0.6363363936486408,-0.13072835976882086,-0.1786397216060946,True,0.0032786930612722903
simple_age_subgroup,80,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=244, divergences=0",,-0.20489265510263627,-0.02866345144955128,0.03900471221452658,-0.12339297101931211,0.029916884147787138,0.17622920365308498,False,0.0023604824953412117
simple_age_subgroup,80,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.04069546462193263,0.09515825495774695,-0.22720564433911664,0.14581471509525137,0.16419719048070364,True,0.0028646014001566253
simple_age_subgroup,81,classical_interaction,True,True,,,-0.20489265510263627,-0.120123549389488,0.13314018057120822,-0.38107830330905607,0.14083120453008008,0.08476910571314827,True,0.003995813803107101
simple_age_subgroup,81,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=303, divergences=0",,-0.20489265510263627,-0.01840959497804081,0.041353686265739355,-0.10252774023992951,0.06862654101127398,0.18648306012459545,False,0.0036669326007027193
simple_age_subgroup,81,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.002733298790983274,0.08510678195769097,-0.16954259142805758,0.16407599384609103,0.202159356311653,False,0.005160234401463683
simple_age_subgroup,82,classical_interaction,True,True,,,-0.20489265510263627,-0.3889889750073806,0.15114395819145207,-0.6852311330626266,-0.09274681695213455,-0.18409631990474434,True,0.009255520562097316
simple_age_subgroup,82,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=352, divergences=0",,-0.20489265510263627,-0.046788926756603934,0.05944790689457547,-0.1900353132754654,0.045862705852117686,0.15810372834603234,False,0.0023946736607363163
simple_age_subgroup,82,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.11805215634583704,0.12310062415162719,-0.35932937968302636,0.12322506699135224,0.08684049875679922,True,0.0022635985476945793
simple_age_subgroup,83,classical_interaction,True,True,,,-0.20489265510263627,-0.26697696809054916,0.1420679156362486,-0.5454300827375964,0.01147614655649809,-0.06208431298791289,True,0.013276290880447973
simple_age_subgroup,83,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=142, divergences=0",,-0.20489265510263627,-0.039655031227708123,0.06343903710459084,-0.1835128604623794,0.07535745098917876,0.16523762387492813,False,0.014577575379135751
simple_age_subgroup,83,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.04739990503792668,0.10294618454919807,-0.2491744267543549,0.15437461667850153,0.15749275006470959,True,0.010760501258921295
simple_age_subgroup,84,classical_interaction,True,True,,,-0.20489265510263627,-0.09961603472156,0.14478998507570734,-0.38340440546994636,0.18417233602682637,0.10527662038107627,True,0.013668094016645708
simple_age_subgroup,84,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=286, divergences=0",,-0.20489265510263627,-0.024292343559724674,0.05821234666571221,-0.15671502870314916,0.08508144759039855,0.1806003115429116,False,0.006463260004174625
simple_age_subgroup,84,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.015483406120133547,0.08089893916087919,-0.17404532687545676,0.14307851463518967,0.18940924898250272,False,0.004360724886801688
simple_age_subgroup,85,classical_interaction,True,True,,,-0.20489265510263627,-0.26220324536479706,0.15611389256178154,-0.5681864747858889,0.04377998405629474,-0.05731059026216079,True,0.009300006722021446
simple_age_subgroup,85,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=249, divergences=0",,-0.20489265510263627,-0.09833753201605788,0.06786654898787761,-0.25310471629021336,0.008548204477730534,0.10655512308657838,True,0.006755509227485364
simple_age_subgroup,85,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,0.005215194688756364,0.09735672090487264,-0.18560397828479402,0.19603436766230675,0.21010784979139263,False,0.011235580044567615
simple_age_subgroup,86,classical_interaction,True,True,,,-0.20489265510263627,-0.18716611968372,0.1226246007476473,-0.4275103371491087,0.05317809778166874,0.017726535418916278,True,0.009937494734279916
simple_age_subgroup,86,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=239, divergences=0",,-0.20489265510263627,-0.02742696836340746,0.039821879486370955,-0.11567709312549453,0.03810344529884962,0.1774656867392288,False,0.0026315282704661726
simple_age_subgroup,86,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.01881241645043208,0.07877855830156691,-0.17321839072150322,0.13559355782063906,0.1860802386522042,False,0.003870637288931888
simple_age_subgroup,87,classical_interaction,True,True,,,-0.20489265510263627,-0.3889758463712262,0.14392616499986788,-0.6710711297709673,-0.10688056297148513,-0.1840831912685899,True,0.005968810186630115
simple_age_subgroup,87,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=242, divergences=0",,-0.20489265510263627,-0.057939094588986446,0.04884121090011579,-0.1683508810947881,0.022450363551866147,0.14695356051364983,False,0.0058175253223834945
simple_age_subgroup,87,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.04345065203220144,0.08543472951256748,-0.2109027218768337,0.12400141781243082,0.16144200307043483,True,0.004367784222557886
simple_age_subgroup,88,classical_interaction,True,True,,,-0.20489265510263627,-0.09197703007700364,0.11094223523723751,-0.30942381114198914,0.12546975098798188,0.11291562502563263,True,0.003127505878884946
simple_age_subgroup,88,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=204, divergences=0",,-0.20489265510263627,-0.009049407935746353,0.05389627442670009,-0.12141299723284718,0.09452668063881228,0.19584324716688992,False,0.003063434962169386
simple_age_subgroup,88,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.08988986774164986,0.09285156318140037,-0.27187893157719456,0.09209919609389486,0.1150027873609864,True,0.004977259833591626
simple_age_subgroup,89,classical_interaction,True,True,,,-0.20489265510263627,-0.10849192733007706,0.15198278468337703,-0.40637818530949604,0.1893943306493419,0.0964007277725592,True,0.014870783324417904
simple_age_subgroup,89,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=213, divergences=0",,-0.20489265510263627,-0.03206672206456958,0.048513728290725235,-0.1465261244214211,0.058428451632553065,0.1728259330380667,False,0.007594237332851478
simple_age_subgroup,89,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.018765620885590417,0.08780223625307478,-0.19085800394161698,0.15332676217043614,0.18612703421704585,False,0.008426419315586166
simple_age_subgroup,90,classical_interaction,True,True,,,-0.20489265510263627,-0.3153841746988514,0.12846078379331966,-0.5671673109337578,-0.06360103846394488,-0.11049151959621512,True,0.008438441926120116
simple_age_subgroup,90,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=177, divergences=0",,-0.20489265510263627,-0.1013861665744354,0.06233443726908836,-0.2280797271735738,0.003708051768721031,0.10350648852820087,True,0.004403623148884056
simple_age_subgroup,90,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.10687347536344155,0.11298183882674284,-0.3283178794638575,0.11457092873697441,0.09801917973919472,True,0.0025913043758799183
simple_age_subgroup,91,classical_interaction,True,True,,,-0.20489265510263627,-0.2623285078636817,0.1448296713237238,-0.5461946636581804,0.021537647930816917,-0.05743585276104546,True,0.00645858962574636
simple_age_subgroup,91,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=293, divergences=0",,-0.20489265510263627,-0.029378542812527615,0.036626955099523156,-0.1135046598969604,0.024261831489849773,0.17551411229010866,False,0.005806310330847005
simple_age_subgroup,91,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.05812349139957984,0.0981530611208631,-0.25050349119647153,0.13425650839731182,0.14676916370305643,True,0.005477256227601894
simple_age_subgroup,92,classical_interaction,True,True,,,-0.20489265510263627,-0.4267123628796822,0.13269942633409793,-0.6868032384945142,-0.16662148726485032,-0.22181970777704596,True,0.006187995264289974
simple_age_subgroup,92,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=211, divergences=0",,-0.20489265510263627,-0.054658019225795273,0.05255364885957139,-0.18441803861837286,0.026941710620144367,0.150234635876841,False,0.004309045915254292
simple_age_subgroup,92,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.1412936954654942,0.14422759411257108,-0.4239797799261335,0.1413923889951451,0.06359895963714207,True,0.0037660976461197826
simple_age_subgroup,93,classical_interaction,True,True,,,-0.20489265510263627,-0.304515364537798,0.14498237799320526,-0.5886808254044803,-0.020349903671115666,-0.09962270943516172,True,0.005890456690413408
simple_age_subgroup,93,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=246, divergences=0",,-0.20489265510263627,-0.06600792779476024,0.052401161245336336,-0.183767370142492,0.01814336201093541,0.13888472730787604,False,0.00410299524344302
simple_age_subgroup,93,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.044153419561319684,0.0873200813521821,-0.21530077901159658,0.1269939398889572,0.16073923554131658,True,0.005644638946523147
simple_age_subgroup,94,classical_interaction,True,True,,,-0.20489265510263627,-0.11648007254602993,0.1303407917381545,-0.3719480243528127,0.13898787926075284,0.08841258255660633,True,0.00402869927574946
simple_age_subgroup,94,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=299, divergences=0",,-0.20489265510263627,-0.05812774170631344,0.05997156819499538,-0.19449744705016392,0.05130751503510225,0.14676491339632283,False,0.0029066028802568417
simple_age_subgroup,94,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,0.010600563479701397,0.07698219738311522,-0.14028454339120444,0.16148567035060724,0.21549321858233766,False,0.003701615356347818
simple_age_subgroup,95,classical_interaction,True,True,,,-0.20489265510263627,-0.03699411475787984,0.14315989022124964,-0.31758749959152915,0.24359927007576948,0.16789854034475643,True,0.003632375412649248
simple_age_subgroup,95,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=224, divergences=0",,-0.20489265510263627,-0.04317937025855829,0.046201322326164716,-0.1414542800103875,0.05023542274231794,0.161713284844078,False,0.002971778662253989
simple_age_subgroup,95,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,0.008993290098869178,0.07669211509998727,-0.14132325549710587,0.15930983569484422,0.21388594520150545,False,0.004358935795437541
simple_age_subgroup,96,classical_interaction,True,True,,,-0.20489265510263627,-0.25699779984156074,0.1415694752718987,-0.5344739713744822,0.020478371691360686,-0.05210514473892447,True,0.010413993664956194
simple_age_subgroup,96,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.030, minimum bulk ESS=120, divergences=0",,-0.20489265510263627,-0.07696045373711363,0.08483256355489448,-0.2458188752300324,0.07071030557161091,0.12793220136552264,True,0.011951290705539786
simple_age_subgroup,96,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.042406880628801935,0.09953025080461844,-0.23748617220585408,0.1526724109482502,0.16248577447383433,True,0.009844505187934609
simple_age_subgroup,97,classical_interaction,True,True,,,-0.20489265510263627,-0.4555809542581382,0.1430689943152243,-0.7359961831159778,-0.17516572540029862,-0.25068829915550195,True,0.007038554337956623
simple_age_subgroup,97,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=239, divergences=0",,-0.20489265510263627,-0.11460321127667952,0.0835794735555026,-0.2848152662569698,0.042204335642947996,0.09028944382595674,True,0.00657273452580398
simple_age_subgroup,97,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.06567066498837743,0.09497445912956819,-0.25182060488233105,0.12047927490557622,0.13922199011425884,True,0.005354910407461929
simple_age_subgroup,98,classical_interaction,True,True,,,-0.20489265510263627,-0.186127965826427,0.13276281725063868,-0.4463430876376788,0.07408715598482485,0.01876468927620928,True,0.0036817540739376943
simple_age_subgroup,98,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=126, divergences=0",,-0.20489265510263627,-0.06610625596309203,0.0654808337761173,-0.21765536835591054,0.041648329194609625,0.13878639913954424,True,0.005169580744033008
simple_age_subgroup,98,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.01723771289577003,0.08952807509205692,-0.1927127400762016,0.15823731428466153,0.18765494220686624,False,0.005117019625368364
simple_age_subgroup,99,classical_interaction,True,True,,,-0.20489265510263627,-0.29594895784207603,0.1500853023860337,-0.590116150518702,-0.0017817651654499778,-0.09105630273943977,True,0.0034465882456664056
simple_age_subgroup,99,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=380, divergences=0",,-0.20489265510263627,-0.01850499253986492,0.03503102946163278,-0.10184472383066515,0.04456059234586265,0.18638766256277134,False,0.003926493085370765
simple_age_subgroup,99,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.09756732209019103,0.10469446228845586,-0.3027684681755645,0.10763382399518245,0.10732533301244523,True,0.00314136489022234
simple_age_subgroup,100,classical_interaction,True,True,,,-0.20489265510263627,-0.1842860161671135,0.1748223627260989,-0.5269378471102674,0.1583658147760404,0.02060663893552278,True,0.008467623653075008
simple_age_subgroup,100,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=205, divergences=0",,-0.20489265510263627,-0.03526366820784877,0.05317449629856995,-0.15763892733361723,0.05355232255050587,0.1696289868947875,False,0.0042270206379262446
simple_age_subgroup,100,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,0.0281804686475583,0.07774118627189133,-0.1241922564453487,0.1805531937404653,0.23307312375019457,False,0.006646267948436689
simple_age_subgroup,101,classical_interaction,True,True,,,-0.20489265510263627,-0.0741993240139237,0.12197512640118081,-0.3132705717602381,0.16487192373239068,0.13069333108871256,True,0.003384725165784251
simple_age_subgroup,101,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=263, divergences=0",,-0.20489265510263627,-0.007245797266334902,0.052670690462181737,-0.11713638316616211,0.10491159403422688,0.19764685783630137,False,0.00380311717524432
simple_age_subgroup,101,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,0.014669120676375491,0.07378352665192059,-0.12994659156138885,0.15928483291413983,0.21956177577901176,False,0.0041028665608441525
simple_age_subgroup,102,classical_interaction,True,True,,,-0.20489265510263627,-0.10420986662293763,0.13304345564672254,-0.3649750396905138,0.15655530644463855,0.10068278847969864,True,0.006779124496327471
simple_age_subgroup,102,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=261, divergences=0",,-0.20489265510263627,-0.005717962549238074,0.049364436732794024,-0.09972379949169462,0.1098223856580704,0.1991746925533982,False,0.0033541728792206168
simple_age_subgroup,102,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.05256256563565603,0.08947083808390313,-0.22792540828010616,0.12280027700879409,0.15233008946698023,True,0.003985978318646987
simple_age_subgroup,103,classical_interaction,True,True,,,-0.20489265510263627,-0.24539730002572524,0.12874455829567458,-0.4977366342852474,0.006942034233796912,-0.04050464492308897,True,0.0072712225658382885
simple_age_subgroup,103,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=239, divergences=0",,-0.20489265510263627,-0.02843499882355837,0.06590694818059631,-0.16709031233861565,0.08610990134710356,0.1764576562790779,False,0.010281451628714723
simple_age_subgroup,103,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.06333354335118291,0.090962989968903,-0.24162100369023276,0.11495391698786694,0.14155911175145336,True,0.003914935399943375
simple_age_subgroup,104,classical_interaction,True,True,,,-0.20489265510263627,-0.18608587096014523,0.11684740525921128,-0.41510678526819933,0.042935043347908874,0.01880678414249104,True,0.0029642712373334165
simple_age_subgroup,104,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.030, minimum bulk ESS=217, divergences=0",,-0.20489265510263627,-0.06343359700022524,0.06211866479638819,-0.20470789055122718,0.03685079130405217,0.14145905810241102,False,0.0051909877214255055
simple_age_subgroup,104,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.02051363120020888,0.08841805970097165,-0.1938130282141133,0.15278576581369555,0.18437902390242739,False,0.0029930827537872945
simple_age_subgroup,105,classical_interaction,True,True,,,-0.20489265510263627,-0.178487349970887,0.1259270360541233,-0.42530434063696865,0.06832964069519468,0.026405305131749268,True,0.004290106338398962
simple_age_subgroup,105,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=227, divergences=0",,-0.20489265510263627,-0.030791993711824277,0.04048582305919357,-0.13009775849415325,0.03395576670071515,0.17410066139081198,False,0.0039051815621424734
simple_age_subgroup,105,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.0162445331054204,0.08705274681765683,-0.18686791686802778,0.15437885065718698,0.18864812199721587,False,0.0045219938091733735
simple_age_subgroup,106,classical_interaction,True,True,,,-0.20489265510263627,-0.07992572899241235,0.13088239906213767,-0.3364552311542022,0.17660377316937748,0.12496692611022392,True,0.005246144162696506
simple_age_subgroup,106,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=313, divergences=0",,-0.20489265510263627,0.01776539367312106,0.06715068330185274,-0.12409572340510955,0.15165805334308977,0.22265804877575732,False,0.01074361520784402
simple_age_subgroup,106,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,0.01459528185095893,0.08675735067736733,-0.15544912547668102,0.18463968917859888,0.2194879369535952,False,0.005236999559234947
simple_age_subgroup,107,classical_interaction,True,True,,,-0.20489265510263627,-0.1603933535493124,0.12960531879641937,-0.41441977839029437,0.09363307129166959,0.04449930155332388,True,0.002680838676767979
simple_age_subgroup,107,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=417, divergences=0",,-0.20489265510263627,-0.012131288330363635,0.02943640211141863,-0.08054723183124085,0.04615448975315511,0.19276136677227262,False,0.002978676355030806
simple_age_subgroup,107,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.01593957628704845,0.08605194659708534,-0.18460139161733571,0.1527222390432388,0.18895307881558782,False,0.003381718993368641
simple_age_subgroup,108,classical_interaction,True,True,,,-0.20489265510263627,-0.04407526622504826,0.12057160539912515,-0.28039561280733355,0.19224508035723703,0.160817388877588,True,0.0033359732979483104
simple_age_subgroup,108,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=396, divergences=0",,-0.20489265510263627,0.0037684168429005203,0.03541305253621547,-0.0677390011708574,0.07532820055071629,0.2086610719455368,False,0.004067126524891368
simple_age_subgroup,108,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.006435454666488538,0.09068808195023431,-0.18418409528894777,0.1713131859559707,0.19845720043614773,False,0.004309572413008958
simple_age_subgroup,109,classical_interaction,True,True,,,-0.20489265510263627,-0.01699844592014066,0.12003613578780072,-0.25226927206423005,0.21827238022394874,0.1878942091824956,True,0.004859596996081569
simple_age_subgroup,109,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=279, divergences=0",,-0.20489265510263627,0.0052600337879387445,0.032872584310601284,-0.05562043500426263,0.08158621840906416,0.210152688890575,False,0.00425006036679239
simple_age_subgroup,109,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.016371843523859675,0.0820252565824506,-0.17714134642546286,0.14439765937774351,0.1885208115787766,False,0.004084008088028081
simple_age_subgroup,110,classical_interaction,True,True,,,-0.20489265510263627,-0.23308048548121246,0.12257222086831704,-0.4733220383831138,0.007161067420688921,-0.028187830378576195,True,0.016579713449763396
simple_age_subgroup,110,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=255, divergences=0",,-0.20489265510263627,-0.032343861656112,0.04649905235504526,-0.14362323036519234,0.049462661670771756,0.17254879344652427,False,0.005132640664491666
simple_age_subgroup,110,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.049994278778142553,0.09520696203849202,-0.2365999243735869,0.1366113668173018,0.15489837632449371,True,0.005559675258111482
simple_age_subgroup,111,classical_interaction,True,True,,,-0.20489265510263627,-0.11258433821725639,0.12901175493095093,-0.3654473778819202,0.14027870144740745,0.09230831688537988,True,0.008480801267843301
simple_age_subgroup,111,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=243, divergences=0",,-0.20489265510263627,-0.014242135142003605,0.051511358418250795,-0.122970749810668,0.09607888469497465,0.19065051996063268,False,0.0068232799372745226
simple_age_subgroup,111,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.004703902439166852,0.08389969644917099,-0.169147307479542,0.15973950260120828,0.20018875266346942,False,0.005628654893521789
simple_age_subgroup,112,classical_interaction,True,True,,,-0.20489265510263627,-0.2512961128821851,0.13814555851043925,-0.522061407562646,0.01946918179827578,-0.04640345777954885,True,0.004932902390917163
simple_age_subgroup,112,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=180, divergences=0",,-0.20489265510263627,-0.028900575840122657,0.04572780685449193,-0.12658138685622364,0.053835092146324794,0.17599207926251362,False,0.003113198740107235
simple_age_subgroup,112,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,0.001588146355184561,0.0927536841283335,-0.1802090745363491,0.18338536724671822,0.20648080145782083,False,0.004026227738177748
simple_age_subgroup,113,classical_interaction,True,True,,,-0.20489265510263627,-0.17351372191687114,0.11966993977675316,-0.4080668038793074,0.061039360045565066,0.03137893318576512,True,0.0067579668008370475
simple_age_subgroup,113,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=215, divergences=0",,-0.20489265510263627,-0.07623745121375719,0.0666805548015626,-0.225891359395877,0.03427959310604106,0.12865520388887908,True,0.0027473032960878816
simple_age_subgroup,113,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,0.006713850842004931,0.08392262927604309,-0.15777450253903952,0.17120220422304938,0.2116065059446412,False,0.003694682292103243
simple_age_subgroup,114,classical_interaction,True,True,,,-0.20489265510263627,-0.3144417257529662,0.12502005401385646,-0.5594810316201249,-0.06940241988580753,-0.10954907065032993,True,0.0031753449885007744
simple_age_subgroup,114,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=153, divergences=0",,-0.20489265510263627,-0.047500228002714716,0.04982934237059167,-0.15960619187367484,0.02572171143607487,0.15739242709992154,False,0.003822015592187269
simple_age_subgroup,114,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.0707348354862094,0.10514693226526615,-0.27682282272613107,0.13535315175371226,0.13415781961642687,True,0.0033789128807335356
simple_age_subgroup,115,classical_interaction,True,True,,,-0.20489265510263627,-0.2425655616925424,0.1215399997725624,-0.4807839612467647,-0.004347162138320093,-0.03767290658990613,True,0.0052772384733965816
simple_age_subgroup,115,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=162, divergences=0",,-0.20489265510263627,-0.03906300955418276,0.04204405954045631,-0.14116021795119107,0.025308865274783838,0.1658296455484535,False,0.0035100131908197547
simple_age_subgroup,115,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.048761631070575906,0.10178621548864114,-0.24826261342831255,0.15073935128716073,0.15613102403206036,True,0.0036813268312142376
simple_age_subgroup,116,classical_interaction,True,True,,,-0.20489265510263627,-0.22528982322550495,0.13320154502115789,-0.4863648514669744,0.035785205015964494,-0.02039716812286868,True,0.0018956320290839644
simple_age_subgroup,116,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.020, minimum bulk ESS=310, divergences=0",,-0.20489265510263627,-0.041626910942796864,0.05252276578530199,-0.16349033374979258,0.05357953495848741,0.1632657441598394,False,0.0059553676347233716
simple_age_subgroup,116,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,-0.019747418756836277,0.09873700044299916,-0.21327193962511462,0.17377710211144207,0.1851452363458,True,0.006099078328871835
simple_age_subgroup,117,classical_interaction,True,True,,,-0.20489265510263627,0.12254421077382027,0.09912693199550499,-0.07174457593736949,0.31683299748501004,0.32743686587645654,False,0.01020377096451848
simple_age_subgroup,117,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=430, divergences=0",,-0.20489265510263627,-0.0035991538679511514,0.035851041809498975,-0.08251380472633693,0.07078075244208423,0.20129350123468512,False,0.0029840886441800216
simple_age_subgroup,117,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-0.20489265510263627,0.019163231761556765,0.08022166482242035,-0.13807123129038712,0.17639769481350065,0.22405588686419303,False,0.004115537972059773
simple_age_subgroup,118,classical_interaction,True,True,,,-0.20489265510263627,-0.0636896484527919,0.142146055113613,-0.34229591647547336,0.21491661956988956,0.14120300664984436,True,0.01067892219332096
simple_age_subgroup,118,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=310, divergences=0",,-0.20489265510263627,-0.014693488750094585,0.04598708701595815,-0.12082019938629245,0.07184664829321832,0.1901991663525417,False,0.004213681705559827
