scenario,replication,method,success,converged,diagnostic,error,subgroup_difference_truth,subgroup_difference_estimate,subgroup_difference_standard_error,subgroup_difference_lower,subgroup_difference_upper,subgroup_difference_error,subgroup_difference_covered,cate_mse,prior_label,mean_prior_sd,heterogeneity_prior_scale
joint_subgroup,7,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=380, divergences=0",,0.09429925661307104,0.10156425841931412,0.044171783233091844,0.011301696484680063,0.18614812312793602,0.007265001806243079,True,0.004966163660117488,Mean-prior SD 1,1.0,1.0
joint_subgroup,7,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=196, divergences=0",,0.09429925661307104,0.10328250924813095,0.041375236474393486,0.01405968088959731,0.18378766881458616,0.008983252635059918,True,0.0045834040342612745,Primary,2.0,1.0
joint_subgroup,7,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=303, divergences=0",,0.09429925661307104,0.10376139925730228,0.04298088300663857,0.012072021983314871,0.19034733243942675,0.009462142644231245,True,0.004543521292196362,Mean-prior SD 5,5.0,1.0
joint_subgroup,7,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=239, divergences=0",,0.09429925661307104,0.099232684407284,0.03977549682730399,0.01866083503107019,0.18129839160017125,0.004933427794212963,True,0.004428351773740804,Heterogeneity-prior scale 0.5,2.0,0.5
joint_subgroup,7,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.020, minimum bulk ESS=265, divergences=0",,0.09429925661307104,0.10297865741995613,0.040843016654444564,0.01203795125943174,0.18047190762096946,0.00867940080688509,True,0.0046474543618789535,Heterogeneity-prior scale 2,2.0,2.0
joint_subgroup,8,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=359, divergences=0",,0.09429925661307104,0.1155503532455788,0.05117723440498066,-0.007867848851391938,0.2125272923298037,0.021251096632507765,True,0.005943235934505804,Mean-prior SD 1,1.0,1.0
joint_subgroup,8,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=223, divergences=0",,0.09429925661307104,0.11505753639761036,0.04887122473945259,-0.001796224680397344,0.20615389347142668,0.020758279784539327,True,0.005396827090859089,Primary,2.0,1.0
joint_subgroup,8,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=399, divergences=0",,0.09429925661307104,0.11342134330710618,0.05291172136420484,-0.013296823296836508,0.20257910014983363,0.019122086694035145,True,0.005164131225230938,Mean-prior SD 5,5.0,1.0
joint_subgroup,8,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=296, divergences=0",,0.09429925661307104,0.11258977513485913,0.046102994023787716,0.008785774754587283,0.19969201496741032,0.01829051852178809,True,0.005109373896134225,Heterogeneity-prior scale 0.5,2.0,0.5
joint_subgroup,8,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=321, divergences=0",,0.09429925661307104,0.11465823477584634,0.05048269525845242,0.0006304165370378206,0.20795577043504,0.020358978162775307,True,0.0055610511897714755,Heterogeneity-prior scale 2,2.0,2.0
joint_subgroup,9,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=237, divergences=0",,0.09429925661307104,0.08125140290579118,0.0511794327168169,-0.04170749433621594,0.16424672845902225,-0.013047853707279858,True,0.0037414013074883712,Mean-prior SD 1,1.0,1.0
joint_subgroup,9,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=324, divergences=0",,0.09429925661307104,0.08498771969529963,0.04706495204140392,-0.02926674819052581,0.1576885228758024,-0.00931153691777141,True,0.0036616235577195955,Primary,2.0,1.0
joint_subgroup,9,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=269, divergences=0",,0.09429925661307104,0.08456949826357972,0.05071581955824272,-0.03709658887603044,0.16428435305700181,-0.009729758349491316,True,0.003737904117570591,Mean-prior SD 5,5.0,1.0
joint_subgroup,9,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.020, minimum bulk ESS=272, divergences=0",,0.09429925661307104,0.08233447867457656,0.0450316066952719,-0.02384566670331244,0.15251728569869283,-0.011964777938494472,True,0.0034998434650421783,Heterogeneity-prior scale 0.5,2.0,0.5
joint_subgroup,9,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=295, divergences=0",,0.09429925661307104,0.08276870241396443,0.05192778442997813,-0.039887759245327614,0.1620875799057686,-0.011530554199106605,True,0.0038969034285828486,Heterogeneity-prior scale 2,2.0,2.0
joint_subgroup,10,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=223, divergences=0",,0.09429925661307104,0.06289056778112935,0.07254068715446182,-0.10577751370951514,0.1771133723602054,-0.031408688831941686,True,0.0069742422402659975,Mean-prior SD 1,1.0,1.0
joint_subgroup,10,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=297, divergences=0",,0.09429925661307104,0.060931940670302526,0.06936843314750736,-0.07953173791863033,0.1865348225510479,-0.03336731594276851,True,0.006845955069723533,Primary,2.0,1.0
joint_subgroup,10,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=304, divergences=0",,0.09429925661307104,0.06254597848756924,0.06654722489533672,-0.08301577050184104,0.17191802138386847,-0.0317532781255018,True,0.007233652333414689,Mean-prior SD 5,5.0,1.0
joint_subgroup,10,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.000, minimum bulk ESS=284, divergences=0",,0.09429925661307104,0.06378750516681125,0.062373096976773665,-0.07312247913309877,0.17141712091988126,-0.030511751446259783,True,0.00554785665783339,Heterogeneity-prior scale 0.5,2.0,0.5
joint_subgroup,10,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=207, divergences=0",,0.09429925661307104,0.060490798352620376,0.07327889219731959,-0.1151681646223954,0.18096669331220366,-0.03380845826045066,True,0.007361479440857891,Heterogeneity-prior scale 2,2.0,2.0
published_scenario,1,bayesian_hierarchical,True,False,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=252, divergences=1",,-0.1766478682072401,-0.03957209955640215,0.055883767488145185,-0.16022689341451968,0.06579160373686306,0.13707576865083795,False,0.003596195591733968,Mean-prior SD 1,1.0,1.0
published_scenario,1,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=265, divergences=0",,-0.1766478682072401,-0.023973549656757683,0.0540887909517024,-0.14052268049568295,0.08831240190001768,0.1526743185504824,False,0.0037952901842473958,Primary,2.0,1.0
published_scenario,1,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=221, divergences=0",,-0.1766478682072401,-0.0350153402716435,0.05336188128921969,-0.13848488469659073,0.08072569498770352,0.1416325279355966,False,0.0036747232784789816,Mean-prior SD 5,5.0,1.0
published_scenario,1,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=351, divergences=0",,-0.1766478682072401,-0.029127677336444148,0.04680119293441809,-0.12379589547562549,0.0695043451921591,0.14752019087079596,False,0.0036014718386125607,Heterogeneity-prior scale 0.5,2.0,0.5
published_scenario,1,bayesian_hierarchical,True,False,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=286, divergences=1",,-0.1766478682072401,-0.03182562686741593,0.05177044522096877,-0.14226559038114006,0.06629800504532654,0.14482224133982416,False,0.003715209795611424,Heterogeneity-prior scale 2,2.0,2.0
published_scenario,2,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=326, divergences=0",,-0.1766478682072401,-0.0203847480802839,0.041144487969643366,-0.11450790884339881,0.055210903293491057,0.1562631201269562,False,0.005634987191079123,Mean-prior SD 1,1.0,1.0
published_scenario,2,bayesian_hierarchical,True,False,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.040, minimum bulk ESS=71, divergences=0",,-0.1766478682072401,-0.01457354565978555,0.04048772533125336,-0.10289020179586743,0.06241123534476052,0.16207432254745455,False,0.005568497461222963,Primary,2.0,1.0
published_scenario,2,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=277, divergences=0",,-0.1766478682072401,-0.012484890787343762,0.03798337208122483,-0.09531256926899714,0.060782400003900776,0.16416297741989633,False,0.005322232390905523,Mean-prior SD 5,5.0,1.0
published_scenario,2,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=303, divergences=0",,-0.1766478682072401,-0.014562007313206612,0.036659672030049606,-0.09655041665271306,0.057132143641808776,0.16208586089403348,False,0.00523992754929027,Heterogeneity-prior scale 0.5,2.0,0.5
published_scenario,2,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=334, divergences=0",,-0.1766478682072401,-0.017605030987067522,0.04171802900915283,-0.10506969439801689,0.06627154146481842,0.15904283722017257,False,0.005233742759921301,Heterogeneity-prior scale 2,2.0,2.0
published_scenario,3,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=218, divergences=0",,-0.1766478682072401,-0.0360917082978402,0.049069463504932624,-0.16000486627379157,0.03500123834379136,0.1405561599093999,False,0.00530894561041791,Mean-prior SD 1,1.0,1.0
published_scenario,3,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=338, divergences=0",,-0.1766478682072401,-0.029208929934476314,0.04411604578646103,-0.13017051361563864,0.04248401445031765,0.14743893827276378,False,0.005367801545355478,Primary,2.0,1.0
published_scenario,3,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=267, divergences=0",,-0.1766478682072401,-0.02737591310974468,0.04281354739323798,-0.13047761434313768,0.04554594558720179,0.1492719550974954,False,0.005291006055732369,Mean-prior SD 5,5.0,1.0
published_scenario,3,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=289, divergences=0",,-0.1766478682072401,-0.02145377464281568,0.03892058476186811,-0.11806041214466978,0.040803387593330756,0.15519409356442443,False,0.005282854612247887,Heterogeneity-prior scale 0.5,2.0,0.5
published_scenario,3,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=278, divergences=0",,-0.1766478682072401,-0.03164338375514989,0.04676975641817732,-0.14306776554779446,0.041147744624563984,0.14500448445209022,False,0.005231612259996662,Heterogeneity-prior scale 2,2.0,2.0
published_scenario,4,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=427, divergences=0",,-0.1766478682072401,-0.011740775022516914,0.032810270752200985,-0.09632645329751535,0.04056992589548608,0.16490709318472319,False,0.004028615936529704,Mean-prior SD 1,1.0,1.0
published_scenario,4,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=288, divergences=0",,-0.1766478682072401,-0.010570018705938919,0.033481967364436344,-0.09227369536390073,0.047705128999107255,0.16607784950130117,False,0.0042410325849033615,Primary,2.0,1.0
published_scenario,4,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=357, divergences=0",,-0.1766478682072401,-0.009267053136494896,0.03239440537466984,-0.0947994378291089,0.046665789662434703,0.1673808150707452,False,0.004188945616114864,Mean-prior SD 5,5.0,1.0
published_scenario,4,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=424, divergences=0",,-0.1766478682072401,-0.009433149036295354,0.030190706682695228,-0.08062515397519326,0.03930914865701806,0.16721471917094474,False,0.0040703175786622695,Heterogeneity-prior scale 0.5,2.0,0.5
published_scenario,4,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=351, divergences=0",,-0.1766478682072401,-0.010323250864190225,0.033424536832935114,-0.0914023610352888,0.04963150027426423,0.16632461734304987,False,0.0042901159010982496,Heterogeneity-prior scale 2,2.0,2.0
published_scenario,5,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=259, divergences=0",,-0.1766478682072401,-0.010931798985923316,0.03632148059007307,-0.09711151856486322,0.05253090240663873,0.1657160692213168,False,0.005522824868400061,Mean-prior SD 1,1.0,1.0
published_scenario,5,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=456, divergences=0",,-0.1766478682072401,-0.010218337088893989,0.03885742859550786,-0.10644733234333141,0.052262148522829746,0.1664295311183461,False,0.005567855061848745,Primary,2.0,1.0
published_scenario,5,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=363, divergences=0",,-0.1766478682072401,-0.01013753924551644,0.03950052946833531,-0.10255611102463155,0.05872966223657903,0.16651032896172366,False,0.0057479756581372944,Mean-prior SD 5,5.0,1.0
published_scenario,5,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=430, divergences=0",,-0.1766478682072401,-0.006705942815578191,0.03256620006499276,-0.08278995883451087,0.054582131532066085,0.16994192539166192,False,0.005186435726038798,Heterogeneity-prior scale 0.5,2.0,0.5
published_scenario,5,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=264, divergences=0",,-0.1766478682072401,-0.010387350291450177,0.03986637417992319,-0.10597874223759111,0.05590088648305393,0.1662605179157899,False,0.0056119577172793434,Heterogeneity-prior scale 2,2.0,2.0
published_scenario,6,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=293, divergences=0",,-0.1766478682072401,-0.04733815922844127,0.06396861005122914,-0.2117609987020683,0.06323346780032255,0.12930970897879884,True,0.007661119299253103,Mean-prior SD 1,1.0,1.0
published_scenario,6,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=204, divergences=0",,-0.1766478682072401,-0.04407718357923314,0.06314471959604248,-0.19065544839437748,0.06428265320986715,0.13257068462800697,True,0.0071962633918214785,Primary,2.0,1.0
published_scenario,6,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=224, divergences=0",,-0.1766478682072401,-0.043689083935818614,0.06056457059474881,-0.18586684430825287,0.06883679623005243,0.1329587842714215,True,0.006918634918885614,Mean-prior SD 5,5.0,1.0
published_scenario,6,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.020, minimum bulk ESS=254, divergences=0",,-0.1766478682072401,-0.03470842549198626,0.051774199403765,-0.150270807861312,0.05675169768997867,0.14193944271525383,False,0.005750177643397373,Heterogeneity-prior scale 0.5,2.0,0.5
published_scenario,6,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=288, divergences=0",,-0.1766478682072401,-0.04769331597316444,0.06855274507360916,-0.20840674607539872,0.07274115146272087,0.12895455223407565,True,0.007726201134478597,Heterogeneity-prior scale 2,2.0,2.0
published_scenario,7,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=293, divergences=0",,-0.1766478682072401,-0.011223606916453672,0.04274271323003076,-0.10600454440986468,0.07756086734139013,0.16542426129078644,False,0.0034856662239951823,Mean-prior SD 1,1.0,1.0
published_scenario,7,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=213, divergences=0",,-0.1766478682072401,-0.010615945227534286,0.04673934326548755,-0.10865761835003071,0.08051461661682326,0.16603192297970581,False,0.0033313412661163254,Primary,2.0,1.0
published_scenario,7,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=225, divergences=0",,-0.1766478682072401,-0.006517645815073698,0.04241751963359044,-0.09388316786029813,0.0878583422246994,0.1701302223921664,False,0.0033162480807405353,Mean-prior SD 5,5.0,1.0
published_scenario,7,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=337, divergences=0",,-0.1766478682072401,-0.008306873954197077,0.035111240773555874,-0.0833513184838467,0.06359181281471402,0.16834099425304302,False,0.003471886946932389,Heterogeneity-prior scale 0.5,2.0,0.5
published_scenario,7,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=242, divergences=0",,-0.1766478682072401,-0.008544259644960054,0.041825713117055595,-0.09374873347547122,0.08183177067314777,0.16810360856228004,False,0.003289974589943796,Heterogeneity-prior scale 2,2.0,2.0
published_scenario,8,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=341, divergences=0",,-0.1766478682072401,-0.017346367826452314,0.04231291022618187,-0.12721757299594807,0.04712945684625694,0.15930150038078777,False,0.003758317260054367,Mean-prior SD 1,1.0,1.0
published_scenario,8,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=377, divergences=0",,-0.1766478682072401,-0.016085946625132,0.039823362129296894,-0.12080612536618068,0.050256352177054445,0.1605619215821081,False,0.0035894335454367127,Primary,2.0,1.0
published_scenario,8,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=359, divergences=0",,-0.1766478682072401,-0.014537832304845516,0.03801633148602478,-0.10112741525840138,0.04707406528115438,0.1621100359023946,False,0.00354715021490865,Mean-prior SD 5,5.0,1.0
published_scenario,8,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.020, minimum bulk ESS=362, divergences=0",,-0.1766478682072401,-0.011717719396645057,0.03256999116165727,-0.09740668687189064,0.040295189299522,0.16493014881059503,False,0.0036178154450779137,Heterogeneity-prior scale 0.5,2.0,0.5
published_scenario,8,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=358, divergences=0",,-0.1766478682072401,-0.01456889199346407,0.03780619781270488,-0.10653168198544864,0.0448608838412523,0.16207897621377604,False,0.0036476546096897416,Heterogeneity-prior scale 2,2.0,2.0
published_scenario,9,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=285, divergences=0",,-0.1766478682072401,-0.13292518413704793,0.08244534079897453,-0.2928982138202037,0.016472787085435356,0.04372268407019217,True,0.013223176764031954,Mean-prior SD 1,1.0,1.0
published_scenario,9,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=284, divergences=0",,-0.1766478682072401,-0.12258127007303289,0.08298945015062442,-0.29337927960297877,0.01985788139034927,0.05406659813420721,True,0.013765848974280978,Primary,2.0,1.0
published_scenario,9,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=265, divergences=0",,-0.1766478682072401,-0.1255859863791973,0.07641820767985652,-0.27771212931797573,0.01790773515155937,0.051061881828042804,True,0.014020198001028284,Mean-prior SD 5,5.0,1.0
published_scenario,9,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=315, divergences=0",,-0.1766478682072401,-0.08780336630847711,0.07270005616531391,-0.24618921417993886,0.030320341961614865,0.08884450189876299,True,0.009625034715057098,Heterogeneity-prior scale 0.5,2.0,0.5
published_scenario,9,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=281, divergences=0",,-0.1766478682072401,-0.1466426171178308,0.0827957763988918,-0.3159298734214309,0.010630694319077642,0.030005251089409296,True,0.017010164937148346,Heterogeneity-prior scale 2,2.0,2.0
published_scenario,10,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.015, minimum bulk ESS=318, divergences=0",,-0.1766478682072401,-0.030662497425048698,0.04975323281690222,-0.14768973838247168,0.03328783132396001,0.1459853707821914,False,0.003697909322659225,Mean-prior SD 1,1.0,1.0
published_scenario,10,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=243, divergences=0",,-0.1766478682072401,-0.028327637667960374,0.04402414648508588,-0.15201919253311807,0.028332766525523585,0.14832023053927973,False,0.0036770452306292035,Primary,2.0,1.0
published_scenario,10,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=334, divergences=0",,-0.1766478682072401,-0.030017386767518837,0.046852325855455325,-0.15616890087540616,0.03413285243166845,0.14663048143972127,False,0.003744321733363816,Mean-prior SD 5,5.0,1.0
published_scenario,10,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=339, divergences=0",,-0.1766478682072401,-0.02083269930589399,0.03607420838637593,-0.10503808690579533,0.03783470612189975,0.1558151689013461,False,0.0038423467602074044,Heterogeneity-prior scale 0.5,2.0,0.5
published_scenario,10,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=381, divergences=0",,-0.1766478682072401,-0.028499278146777565,0.0461354033145196,-0.15178651282736869,0.03378686733526701,0.14814859006046255,False,0.003719196662707337,Heterogeneity-prior scale 2,2.0,2.0
continuous,1,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=199, divergences=0",,-0.1497571452286368,-0.009168858261150874,0.0134466129672466,-0.038719814751870495,0.01569754644907612,0.14058828696748593,False,0.005089577284814839,Mean-prior SD 1,1.0,1.0
continuous,1,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=259, divergences=0",,-0.1497571452286368,-0.009959061511132792,0.01434865133997976,-0.03982150702502634,0.0164055382723105,0.13979808371750402,False,0.005166930620565785,Primary,2.0,1.0
continuous,1,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=185, divergences=0",,-0.1497571452286368,-0.00839349522109942,0.013871327675103774,-0.03869355718497079,0.018019291394706854,0.1413636500075374,False,0.0051942316931660884,Mean-prior SD 5,5.0,1.0
continuous,1,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.010, minimum bulk ESS=254, divergences=0",,-0.1497571452286368,-0.007723276843111593,0.012647994089045489,-0.03332354407842403,0.01595370522776057,0.14203386838552523,False,0.004806284457644526,Heterogeneity-prior scale 0.5,2.0,0.5
continuous,1,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=180, divergences=0",,-0.1497571452286368,-0.008930923353273506,0.014171429510445718,-0.038624740424420385,0.018510728674628683,0.1408262218753633,False,0.005345183447550934,Heterogeneity-prior scale 2,2.0,2.0
continuous,2,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=308, divergences=0",,-0.1497571452286368,-0.013053650468260682,0.012438505603770751,-0.04237990571984016,0.006561582091268217,0.13670349476037613,False,0.005366003879406046,Mean-prior SD 1,1.0,1.0
continuous,2,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=219, divergences=0",,-0.1497571452286368,-0.011430725847175128,0.011834723873868934,-0.03945900391597341,0.007015654048970013,0.13832641938146167,False,0.005299611179158399,Primary,2.0,1.0
continuous,2,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=360, divergences=0",,-0.1497571452286368,-0.011572715056111831,0.011371767807243425,-0.037748480708378496,0.007383747492372927,0.138184430172525,False,0.00534452405490076,Mean-prior SD 5,5.0,1.0
continuous,2,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.020, minimum bulk ESS=306, divergences=0",,-0.1497571452286368,-0.01077617674052406,0.011638591551918497,-0.03841414583179347,0.007413936475097544,0.13898096848811275,False,0.005236684065296503,Heterogeneity-prior scale 0.5,2.0,0.5
continuous,2,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=333, divergences=0",,-0.1497571452286368,-0.012131346894445361,0.012837468431365837,-0.04247568478914356,0.006735731438671202,0.13762579833419145,False,0.005479164562915218,Heterogeneity-prior scale 2,2.0,2.0
continuous,3,bayesian_hierarchical,True,True,"mean prior SD=1, heterogeneity prior scale=1, max R-hat=1.020, minimum bulk ESS=147, divergences=0",,-0.1497571452286368,-0.005723780068786126,0.011422631583138592,-0.032123597745439124,0.013341963128204713,0.14403336515985068,False,0.004990936038261173,Mean-prior SD 1,1.0,1.0
continuous,3,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=298, divergences=0",,-0.1497571452286368,-0.0058573566581632,0.011254173611090297,-0.03303592015287572,0.014444742082628652,0.1438997885704736,False,0.004989134514125875,Primary,2.0,1.0
continuous,3,bayesian_hierarchical,True,True,"mean prior SD=5, heterogeneity prior scale=1, max R-hat=1.010, minimum bulk ESS=283, divergences=0",,-0.1497571452286368,-0.004800459513191633,0.011414954771027651,-0.03143274384285666,0.015828219757549375,0.14495668571544518,False,0.004928206819161282,Mean-prior SD 5,5.0,1.0
continuous,3,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=0.5, max R-hat=1.020, minimum bulk ESS=231, divergences=0",,-0.1497571452286368,-0.005301557255312759,0.010225699215948585,-0.029797183898645517,0.013916062767672181,0.14445558797332406,False,0.004838048894635748,Heterogeneity-prior scale 0.5,2.0,0.5
continuous,3,bayesian_hierarchical,True,True,"mean prior SD=2, heterogeneity prior scale=2, max R-hat=1.010, minimum bulk ESS=227, divergences=0",,-0.1497571452286368,-0.005621924188322897,0.010607279568002217,-0.029936918647733672,0.013550318839048716,0.14413522104031393,False,0.0050128388049867495,Heterogeneity-prior scale 2,2.0,2.0
