scenario,replication,method,success,converged,diagnostic,error,subgroup_difference_truth,subgroup_difference_estimate,subgroup_difference_standard_error,subgroup_difference_lower,subgroup_difference_upper,subgroup_difference_error,subgroup_difference_covered,cate_mse
constant_risk_difference,96,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-1.1102230246251565e-16,0.01385795541023327,0.11154448164327677,-0.2047692286105892,0.23248513943105573,0.01385795541023338,True,0.0030891828603133993
constant_risk_difference,97,classical_interaction,True,True,,,-1.1102230246251565e-16,0.0007307742310885823,0.15418663403712757,-0.30147502848168145,0.3029365769438586,0.0007307742310886933,True,0.004351075577073089
constant_risk_difference,97,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=260, divergences=0",,-1.1102230246251565e-16,0.003907933067472784,0.0350242852365247,-0.0692469986688846,0.07812619465417876,0.003907933067472895,True,0.0011544712698569283
constant_risk_difference,97,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-1.1102230246251565e-16,-0.008576598427262327,0.11767751597303375,-0.23922452973440847,0.22207133287988381,-0.008576598427262216,True,0.005038051059121234
constant_risk_difference,98,classical_interaction,True,True,,,-1.1102230246251565e-16,-0.24387600994256886,0.1325246964947426,-0.5036244150722644,0.01587239518712663,-0.24387600994256875,True,0.018570588080222238
constant_risk_difference,98,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=338, divergences=0",,-1.1102230246251565e-16,-0.02863355417820706,0.06319011377785423,-0.16777263989775884,0.07716601731183226,-0.028633554178206948,True,0.008403658442203189
constant_risk_difference,98,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-1.1102230246251565e-16,-0.035650162891237014,0.12010246977742242,-0.27105100365498497,0.19975067787251094,-0.0356501628912369,True,0.0034177271283853043
constant_risk_difference,99,classical_interaction,True,True,,,-1.1102230246251565e-16,-0.11747104388168028,0.1342734736848777,-0.38064705230404056,0.14570496454068,-0.11747104388168017,True,0.00906424488078971
constant_risk_difference,99,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=327, divergences=0",,-1.1102230246251565e-16,0.001705719994273569,0.046668746140315284,-0.10416593579839273,0.08613603851256259,0.00170571999427368,True,0.002835684175276587
constant_risk_difference,99,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-1.1102230246251565e-16,-0.03268402337787574,0.10503793980756801,-0.23855838540070903,0.17319033864495756,-0.032684023377875626,True,0.00466448989831509
constant_risk_difference,100,classical_interaction,True,True,,,-1.1102230246251565e-16,-0.011986332500406871,0.12010201780785401,-0.24738628740380073,0.22341362240298698,-0.01198633250040676,True,0.016413949425986084
constant_risk_difference,100,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=173, divergences=0",,-1.1102230246251565e-16,0.005291593195565552,0.05538734013715999,-0.10811611403371428,0.1268372824187187,0.005291593195565663,True,0.005580525855498438
constant_risk_difference,100,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-1.1102230246251565e-16,0.00014727629620781002,0.12321486464552914,-0.2413538584090293,0.2416484110014449,0.00014727629620792104,True,0.009183246600249923
constant_risk_difference,101,classical_interaction,True,True,,,-1.1102230246251565e-16,0.17037141229078678,0.11672075765228059,-0.058401272707683166,0.3991440972892567,0.1703714122907869,True,0.0060278044026976845
constant_risk_difference,101,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=220, divergences=0",,-1.1102230246251565e-16,0.02180177543158523,0.05945462198589507,-0.10091743365608184,0.14613974164315535,0.02180177543158534,True,0.005150669060138733
constant_risk_difference,101,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-1.1102230246251565e-16,0.03464417869260372,0.11046260199381969,-0.18186252121528285,0.2511508786004903,0.03464417869260383,True,0.0032577836221183154
constant_risk_difference,102,classical_interaction,True,True,,,-1.1102230246251565e-16,0.10841545753116255,0.11985027375830302,-0.12649107903511136,0.34332199409743647,0.10841545753116266,True,0.003778159197803988
constant_risk_difference,102,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=249, divergences=0",,-1.1102230246251565e-16,0.01932025178906631,0.03824149127912022,-0.057447177028063574,0.09112609162083761,0.01932025178906642,True,0.002995679935606215
constant_risk_difference,102,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-1.1102230246251565e-16,0.03745384916803829,0.10948742497543139,-0.17714150378380722,0.2520492021198838,0.0374538491680384,True,0.0028978606870992845
constant_risk_difference,103,classical_interaction,True,True,,,-1.1102230246251565e-16,0.26173717794097895,0.08846183271949484,0.08835198581076906,0.4351223700711888,0.26173717794097906,False,0.012705806880129383
constant_risk_difference,103,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=139, divergences=0",,-1.1102230246251565e-16,0.063629988172832,0.0709920034339779,-0.07630997032703879,0.20451527346445222,0.06362998817283211,True,0.006767445304705138
constant_risk_difference,103,causal_forest,True,True,Approximate interval with subgroup covariance omitted,,-1.1102230246251565e-16,0.016489521862567136,0.11399501129590982,-0.2069407002774161,0.23991974400255037,0.016489521862567247,True,0.004142493759438944
constant_risk_difference,104,classical_interaction,True,True,,,-1.1102230246251565e-16,0.19663908540882147,0.1302674189961893,-0.05868505582370953,0.45196322664135247,0.19663908540882158,True,0.00978738345642466
constant_risk_difference,104,bayesian_hierarchical,True,True,"prior scale=1, max R-hat=1.010, minimum bulk ESS=229, divergences=0",,-1.1102230246251565e-16,0.012758346642012034,0.04743905918370331,-0.07979217864261352,0.11919827349404755,0.012758346642012145,True,0.0022986009273127514
